,date,title,contents
0,2019.01.01.,[인사] 김천시,【김천뉴시스】 4급 승진 금오공대 파견 김용수 경제산업국장 구영훈 의회 사무국장 안민 행정복지국장 직대 남추희  5급 승진 문화관광과장 이도우 건강증진과장 윤현숙 시립도서관장 신동균 서울사무소장 이우원 감문면장 김윤수  봉산면장 조수만 대항면장 정영철 감천면장 김천석 구성면장 이삼근 대곡동장 김동진 지좌동장 김영기  5급 전보 청렴감사실장 손세영 열린민원실장 장귀희 총무새마을과장 권동욱 가족행복과장 장재근 세정과장 김경희 스포츠산업과장 도춘회 일자리경제과장 김대균 투자유치과장 이동형 환경위생과장 김준호 자원순환과장 이충기 산림녹지과장 신태종 원도심재생과장 김희덕 농업지원과장 김인철 축산과장 박병하 농촌지도과장 최영덕 기술지원과장 김영욱 보건행정과장 홍용득 농소면장 이정하 남면장 박규영 어모면장 김영우 조마면장 김재천 평화남산동장 서범석 대신동장 김홍연 5급 명칭변경 기획예산실장 이규택 시민생활지원과장 최주섭 정보기획과장 조영애 건설도시과장 최우락 미래혁신전략과장 배창태 도로교통과장 김창현 농업유통과장 김재경 6431.  뉴시스 빅데이터  주가시세표 바로가기   네이버에서 뉴시스 채널 구독하기 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지.
1,2019.01.02.,[인사종합] 국무조정실·국무총리비서실 외,"국무조정실·국무총리비서실 전보 국장급 박진호 소통총괄비서관 동양생명 팀장급 계리팀장 서민호 파트장급 마케팅파트장 홍제민 파트장 김정겸 미래에셋대우 신규 선임 부문대표 김성락 1 부문대표 본부장 김연추  파생본부장 강현석 파생본부장 팀장    운용팀장 한국전기연구원 부원장·본부장·부장 유동욱 연구부원장 김종욱 전략정책부장 최동철 기획조정부장 노판석 경영지원부장 설동호 성과확산본부장 이정호 전력망연구본부장 송기동 전력기기연구본부장 김석주 전기응용연구본부장 이건웅 전기재료연구본부장 김민규 시험기획기술본부장 서윤택 대전력평가본부장 박승재 고전압평가본부장 센터장·실장 한동희 미래전략실장 고성주 대외협력실장 정광렬 예산실장 박준태 사업관리실장 조진상 안전보안실장 오경연 기업총괄지원실장 김응호 기술사업화실장 배준한 혁신기술지원실장 김홍규 해석기술지원실장 이상호 차세대전력망연구센터장 최성수 전력연구센터장 오연호 신전력기기연구센터장 한성태 전기물리연구센터장 이상민 차세대전지연구센터장 한중탁 나노융합연구센터장 정순종 전기변환소재연구센터장 김슬기 분산전력시스템연구센터장 이경희 전기의료기기연구센터장 이정기 시험기획실장 정중일 시험고객지원실장 이동준 대전력시험실장 정흥수 단락시험실장 박용환 대전력설비운영실장 김근용 중전압시험실장 안상필 스마트그리드시험실장 신한은행  신규 선임 부행장보준법감시인 이순우  청주대학교 교무위원  김영재 대외협력부총장 김헌진 입학처장 곽노준 국제교류처장 겸 한국어교육센터장 김혁수 비즈니스대학장 겸 경영경제연구소장 진재구 인문사회대학장 겸 사회과학연구소장 겸 한국문화연구소장 김호수 공과대학장 겸 산업과학연구소장 곽세영 대학원장 겸 청주학연구원장 구은숙 사회복지·공공정책대학원장 겸 보건의료대학원장 겸 융합신기술대학원장 겸 예술대학원장   교원보직임명  차형우 취창업지원단장 김봉한 교육혁신원장 겸 충북권역 러닝지원센터장 김관호 비행교육원장 경북대 교학부총장 김재석 대외협력부총장 서창교 교무처장 정형진 기획처장 이성준 연구산학처장 임기병 교육개발본부장 류재웅 연구산학부처장 김동균 정보통신산업진흥원 경영전략실장 이준희 감사실장 이진규 전략기획단장 변상익 사업지원단장 조유진 경영지원단장 전현철 산업본부장 송주영 융합산업본부장 김득중 ·콘텐츠산업본부장 전준수 글로벌본부장 김태열 생태계본부장 민병수 팀장급 전략기획팀장 홍상균 홍보팀장 이종석 사회가치창출팀장 이민우 사업총괄팀장 홍태준 평가지원팀장 신민석 정보보호팀장 이상철 총무팀장 이경록 예산팀장 원상호 인사노무팀장 이선우 회계팀장 김대권 자산운영팀장 권찬욱 산업전략팀장 임상성 블록체인산업팀장 방용주 디지털헬스산업팀장 이준영 지역산업팀장 정수진 공개팀장 한복미 융합전략팀장 윤준배 융합산업팀장 최석원 산업팀장 신명숙 클라우드산업팀장 조성현 프로젝트팀장 염창열 전략팀장 안재혁 ·산업팀장 김민석 문화융합팀장 범원택 5콘텐츠확산팀장 박수연 글로벌전략팀장 변완수 글로벌협력팀장 신성우 해외진출팀장 김서희 창업지원팀장 김일곤 글로벌인력팀장 임형규 산업규제전략팀장 문장원 제도혁신팀장 이상수 규제샌드박스팀장 이창훈 공학팀장 고병선 3프린팅산업팀장 윤지석 산업은행 신규 선임 수석부행장 성주영 부행장부문장 중소중견금융부문장 오진교 혁신성장금융부문장 장병돈 리스크관리부문장 양기호 심사평가부문장 배영운  기업금융부문장 최대현  전보 부행장 자본시장부문장 임맹호 수원시  전보  3급 기획조정실장 조인상  4급 권선구청장 이택용 팔달구청장 이훈성 영통구청장 송영완 경제정책국장 원영덕 복지여성국장 권찬호 환경국장 김교원 박물관사업소장 김종훈 화성사업소장 이창수 도로교통사업소장 이범식 상수도사업소장 최군식 승진 4급 문화체육교육국장 길영배 안전교통국장 이병규 군공항이전협력국장 이경우 일자리정책관 김병태 행정지원과 이범선 도시계획과 이재면 서경보장기교육 후보  계룡건설 승진 전무 건축본부 김택중 상무보 건축본부 오원영 토목본부 서용원 영업본부 원상일 경영정보실 양광모 전보 개발본부장 박희성 경영정보실장 정하석 건축부 건축임원 박상혁 스포츠 대표이사 유재봉 산업 건축본부장 윤만수 부천시 승진 4급 365안전센터 신경동 건강정책과 정해분 도로관리과 신은호 부동산과 김태동  5급 예산법무과 신영철 체육진흥과 이재옥 복지정책과 신은영 노인복지과 이용철 민원과 김용성 도로정책과 윤중하 의회사무국 황보영종 세정과 신홍균 상동도서관 김영애 원미도서관 정영배 녹지과 제해표 365안전센터 심우춘 감사관실 김영섭 교통사업과 임경선 주차시설과 이규호 시설공사과 김홍국 성남시  승진  4급 복지국장 김선배 환경보건국장 고혜경 푸른도시사업소장 차상철 맑은물관리사업소장 지정대리 연규옹  5급 수정구 환경위생과장 직무대리 방혜자 신흥1동장 직무대리 서기원 신흥2동장 직무대리 양상호 태평1동장 직무대리 김판규 산성동장 직무대리 윤병성 금광2동장 직무대리 신영만 은행1동장 직무대리 주종배 상대원1동장 직무대리 이종빈 하대원동장 직무대리 최대범 분당동장 직무대리 황규범 이매2동장 직무대리 이동학 야탑2동장 직무대리 김연수 구미동장 직무대리 주광호 정자2동장 직무대리 유섬열 고등동장 직무대리 민경석 분당구 건축과장 직무대리 장춘호  전보  4급  중원구청장 임승민 분당구청장 박철현 교육문화체육국장 신경천  5급 의회사무국 전문위원 이정문 정책기획과장 최중욱 예산법무과장 오재곤 민원여권과장 조수희 정보통신과장 김권병 사회복지과장 김학봉 노인복지과장 장현자 여성가족과장 정은숙 기업지원과장 엄갑용 첨단산업과장 전동억 세원관리과장 최동근 문화예술과장 박성희 관광과장 전동환 체육진흥과장 손성립 환경정책과장 박동화 공공의료정책과장 이재웅 수정구보건소 보건행정과장 임병영 수도행정과장 이종준 도서관지원과장 장석령 분당도서관장 이중백 구미도서관장 전태갑 판교도서관장 권미순 수정구 세무과장 진명호 수정구 가정복지과장 이봉기 단대동장 김영만 신촌동장 박명양 시흥동장 박광호 중원구 행정지원과장 겸 시민봉사과장 정인목 금광1동장 정성배  분당구 가정복지과장 이강석 수내1동장 황연희 정자3동장 채길자 금곡동장 홍철기 백현동장 양정민 복지지원과장 김용미 청소행정과장 이성진 식품안전과장 함현숙 중원구보건소장 류행기 분당구보건소장 홍경래 분당구 환경위생과장 박인자 재난안전관 김윤철 주택과장 최창규 도로과장 하상래 공원과장 윤여경 하천관리과장 정장훈 수질복원과장 진명래 도시개발과장 강해구 도시정비과장 강봉수 시설공사과장 민병태 수정구 건설과장 권오민 분당구 건설1과장 이찬택 이천시  승진 4급 기업환경국장 이건만 보건소장 직무대리 김옥분 5급 기획예산담당관 직무대리 정일구 징수과장 직무대리 이희곤 토지정보과장 직무대리 오병재 여성보육과장 직무대리 강희현 도시계획과장 직무대리 최병탁 보건위생과장 직무대리 권영도 농업정책과장 직무대리 홍성동 축산과장 직무대리 장성애 의회사무과 산업건설전문위원 직무대리 정하국 전보 4급 복지문화국장 정명교 민주화운동기념공원사업소장 김웅제 5급 자치행정과장 이상진 종합허가과장 이재학 노인장애인과장 민승례 문화예술과장 심관보 자원관리과장 함석구 산림공원과장 윤희태 안전총괄과장 박원선 이천아트홀소장 유지원 의회사무과장 김영배 의회사무과 자치행정전문위원 안길환 농업기술센터 기술보급과장 김정천 농업기술센터 연구개발과장 신동윤 신둔면장 최판규 호법면장 황충연 마장면장 엄태희 모가면장 이용근 중리동장 김시훈 관고동장 전희숙 김천시 승진4급 금오공대 파견 김용수 경제산업국장 구영훈 의회사무국장 안민 행정복지국장 직무대리 남추희 5급 문화관광과장 직무대리 이도우 건강증진과장 〃 윤현숙 시립도서관장 〃 신동균 서울사무소장 〃 이우원 감문면장 〃 김윤수 봉산면장 〃 조수만 대항면장 〃 정영철 감천면장 〃 김천석 구성면장 〃 이삼근 대곡동장 〃 김동진 지좌동장 〃김영기  전보5급 청렴감사실장 손세영 열린민원실장 장귀희 총무새마을과장 권동욱 가족행복과장 장재근 세정과장 김경희 스포츠산업과장 도춘희 일자리경제과장 김대균 투자유치과장 이동형 환경위생과장 김준호 자원순환과장 이충기 산림녹지과장 신태종 원도심재생과장 김희덕 농업지원과장 김인철 축산과장 박병하 농촌지도과장 최영덕 기술지원과장 김영욱 보건행정과장 홍용득 농소면장 이정하 남면장 박규영 어모면장 김영우 조마면장 김재천 평화남산동장 서범석 대신동장 김홍연 명칭변경5급 기획예산실장 이규택 시민생활지원과장 최주섭 정보기획과장 조영애 건설도시과장 최우락 미래혁신전략과장 배창태 도로교통과장 김창현 농업유통과장 김재경 군산시 전보 서기관4급 시설관리사업소장 서경찬 투자유치지원단장 김창환   크립토허브      터닝포인트 2019    에어팟스타벅스 커피 경품125 © 뉴스1코리아 1. ,"
2,2019.01.01.,[인사] 김천시,신현일 기자    .   김천시 4급 파견금오공대 파견 김용수 4급 승진경제산업국장 구영훈 의회사무국장 안민 행정복지국장직무대리 남추희 5급 승진문화관광과장직무대리 이도우 건강증진과장 윤현숙 시립도서관장 신동균 서울사무소장 이우원 감문면장 김윤수 봉산면장 조수만 대항면장 정영철 감천면장 김천석 구성면장 이삼근 대곡동장 김동진 지좌동장 김영기 5급 전보청렴감사실장 손세영 열린민원실장 장귀희 총무새마을과장 권동욱 가족행복과장 장재근 세정과장 김경희 스포츠산업과장 도춘회 일자리경제과장 김대균 투자유치과장 이동형 환경위생과장 김준호 자원순환과장 이충기 산림녹지과장 신태종 원도심재생과장 김희덕 농업지원과장 김인철 축산과장 박병하 농촌지도과장 최영덕 기술지원과장 김영욱 보건행정과장 홍용득 농소면장 이정하 남면장 박규영 어모면장 김영우 조마면장 김재천 평화남산동장 서범석 대신동장 김홍연 6급 승진 총무새마을과 김도형 총무새마을과 황상연 시민생활지원과 주원식 투자유치과 견성열 회계과 이은철 스포츠산업과 박근덕 미래혁신전략과 장보애 회계과 임성호 의회사무국 이종균 6급 전보기획예산실 기획담당 윤상영  홍보담당 박노송  의회법무담당 김영팔  인구정책담당 박성준 청렴감사실 감사2담당 전미경  청렴심사담당 김한득  평가규제개혁담당 허구 열린민원실 가족제도담당 이선호  지적재조사담당 윤숙이 총무새마을과 새마을담당 박용국  시정담당 이상진  시민소통담당 김재수  교육후생담당 전성필 시민생활지원과 복지기획담당 정명수  생활보장담당 손정애 사회복지과 드림스타트담당 윤채봉 가족행복과 청소년담당 백경화  아동담당 최은희 세정과 시세담당 유임상  세입담당 이현기  지방소득세담당 정용현 회계과 지출담당 이성화  재산관리담당 김해문 스포츠산업과 스포츠마케팅담당 백승식  스포츠시설운영담당 최준식 정보기획과 정보기획담당 김경하  기록물통계담당 전제혁  통합관제센터팀장 조점용 일자리경제과 경제기획담당 이병헌 투자유치과 투자유치담당 김창호 문화관광과 문화재관리담당 박세진 환경위생과 환경지도담당 권영복 자원순환과 재활용담당 전대훈  청소시설담당 임대현 산림녹지과 산림비즈니스담당 이병욱 건설도시과 건설행정담당 김훈동  도시개발담당 이상길  농업기반담당 장임석 안전재난과 비상민방위담당 민철기 미래혁신전략과 혁신도시지원담당 권영춘 도로교통과 교통지도담당 이상무  차량관리담당 김세기 상하수도과 수도행정담당 배진철  하수시설담당 이재하 건축디자인과 건축행정담당 김경열  건축허가담당 장한섭  건축지도담당 신동국 의회사무국 전문위원 한상하  의사담당 박종기 농업유통과 농식품수출담당 서경연 농업지원과 농산담당 김상철 축산과 축산위생담당 박갑순 농촌지도과 교육인력담당 권명희  농촌자원담당 오은경  농기계지원담당 위성충 기술지원과 포도육성담당 김흥연  자두육성담당 이상수  작물담당 최성철  경영마케팅담당 박영운  과학영농담당 김철환 보건행정과 감염병관리담당 김은숙 건강증진과 진료담당 허미경 중앙보건지소 방문재활담당 정현숙 맑은물사업소 관리시험담당 최춘식 평생교육원 관리담당 박인선 문화예술회관 운영담당 박정기 시립도서관 사서담당 박동호 서울사무소 대외협력담당 김영백 아포읍 최원출 김태용 이창미 김응일 농소면 부면장 임동환  김응옥 이재방 남면 심복규 김강재 개령면 이봉숙 김용기 감문면 이필숙 박준호 이재영 어모면 김영미 홍영기 봉산면 부면장 최정숙  백정흠 대항면 이은주 이준경 서의석 감천면 박세환 조마면 백혜자 구성면 부면장 김중곤 구성면 배병호 지례면 부면장 김인숙  임명화 지례면 한종국 부항면 이승권 증산면 노영균 자산동 진영구 평화남산동 김민균 평화남산동 한승희 양금동 이재수 양금동 김양원 대신동 김홍태 대곡동 김미경 대곡동 강해수 지좌동 이대환 지좌동 김철수 지좌동 신숙희 ⓒ매일신문   ..
3,2019.01.01.,[인사]경북 김천시,"김천시 승진4급 금오공대 파견 김용수 경제산업국장 구영훈 의회사무국장 안민 행정복지국장 직무대리 남추희 5급 문화관광과장 직무대리 이도우 건강증진과장 〃 윤현숙 시립도서관장 〃 신동균 서울사무소장 〃 이우원 감문면장 〃 김윤수 봉산면장 〃 조수만 대항면장 〃 정영철 감천면장 〃 김천석 구성면장 〃 이삼근 대곡동장 〃 김동진 지좌동장 〃김영기  전보5급 청렴감사실장 손세영 열린민원실장 장귀희 총무새마을과장 권동욱 가족행복과장 장재근 세정과장 김경희 스포츠산업과장 도춘희 일자리경제과장 김대균 투자유치과장 이동형 환경위생과장 김준호 자원순환과장 이충기 산림녹지과장 신태종 원도심재생과장 김희덕 농업지원과장 김인철 축산과장 박병하 농촌지도과장 최영덕 기술지원과장 김영욱 보건행정과장 홍용득 농소면장 이정하 남면장 박규영 어모면장 김영우 조마면장 김재천 평화남산동장 서범석 대신동장 김홍연 명칭변경5급 기획예산실장 이규택 시민생활지원과장 최주섭 정보기획과장 조영애 건설도시과장 최우락 미래혁신전략과장 배창태 도로교통과장 김창현 농업유통과장 김재경    1 .   크립토허브      터닝포인트 2019    에어팟스타벅스 커피 경품125 © 뉴스1코리아 1. ,"
4,2019.01.03.,금오공대 정시 마감…경쟁률 3.82대 1,"경북 구미 금오공과대학교 전경 사진금오공대 제공 【구미뉴시스】박홍식 기자  금오공과대학교총장 이상철는 3일 2019학년도 정시모집 원서 접수를 마감한 결과 461명 모집에 1760명이 지원해 평균 3.82대 1의 경쟁률을 보였다고 밝혔다. 지난해 4.04대 1에 비해 소폭 하락했다. 이번 정시모집에서는 나군의 토목공학과가 5.81대 1로 가장 높은 경쟁률을 보였다. 건축학부는 5.46대 1, 광학시스템공학과 5.08대 1, 매디컬  융합공학과 4.46대 1을 기록했다. 정시모집 최초 합격자는 오는 29일 오후 6시 이전에 금오공대 홈페이지를 통해 발표될 예정이다.  6431 .  뉴시스 빅데이터  주가시세표 바로가기   네이버에서 뉴시스 채널 구독하기 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
5,2019.01.05.,"금오공대, 사회적기업가 창업지원기관 선정","경북 구미 금오공대 사진뉴시스    【구미뉴시스】박홍식 기자  금오공과대학교총장 이상철는 2019 사회적기업가 육성사업 창업지원기관으로 선정됐다고 5일 밝혔다.   사회적기업가 육성사업 창업지원기관은 예비 사회적기업가를 육성하기 위해 전문인력 및 공간, 네트워크 등을 보유한 창업지원기관을 선정해 지원하는 사업이다. 고용노동부와 한국사회적기업진흥원이 주관한다. 이 사업에 선정된 금오공대는 사경북산학융합본부원장 이상재와 함께 컨소시엄을 구성해 대구·경북 권역의 사회적기업 창업가를 지원할 계획이다.  송광섭 금오공대 창업원장은 이번 사업이 사회적 일자리 창출의 토대를 구축할 수 있는 좋은 계기가 될 것으로 기대된다고 말했다. 이어 창의적이고 혁신적인 아이디어를 가진 창업팀들이 많이 참여해 꿈을 펼칠 수 있기를 바란다고 했다. 신청은 오는 17일까지 한국사회적기업진흥원 온라인 접수 또는 금오공대벤처창업관 313호 방문 접수를 통해 할 수 있다.  모집대상은 사회적 문제 해결 및 공익창출의 창업 아이템을 가진 예비 창업자 또는 2년 미만 기창업자로, 팀당 1000만 원부터 최대 5000만 원까지 차등 지원된다.  또한 창업 공간 제공, 상시적 자문을 비롯해 금오공대가 보유한 네트워크를 활용한 판로 지원 등을 받을 수 있다.  6431 .  뉴시스 빅데이터  주가시세표 바로가기   네이버에서 뉴시스 채널 구독하기 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
6,2019.01.06.,구미종합레저스포츠타운 조성 사업 14년째 흐지부지,"전병용 기자   126 .   구미종합레저스포츠타운 조성 사업이 흐지부지되면서 14년째 방치되고 있는 구미 선산읍 노상리 일명 뒷골 일대 전경. 전병용 기자 선산 노상리 일명 뒷골 구미종합레저스포츠타운 조성사업 조감도. 구미시 제공 구미시의 종합레저스포츠타운 조성사업이 흐지부지되면서 입지로 선정된 구미 선산읍 노상리 일명 뒷골 일대가 14년째 방치되고 있다. 구미시는 2005년 10월 선산읍 노상리 일대를 종합레저스포츠타운 입지로 선정하고 300억원을 들여 부지면적 65만3천950㎡ 규모에 수영장, 축구장, 사격장, 사계절 썰매장, 골프장9홀, 서바이벌게임장, 다목적 광장, 조각공원 등으로 구성된 종합레저스포츠타운을 2015년까지 조성하기로 했다. 노상리 일대는 당시 다른 후보지에 비해 국공유지61.6가 차지하는 비율이 높고, 평당 토지 가액도 15만원대로 상대적으로 크게 낮아 최종 후보지로 선택됐다. 시는 2007년부터 이 일대 사유지를 매입하기 시작해 2010년까지 사유지를 모두 매입하고, 묘지 30기도 이장을 마쳤다. 또 2010년 7월 노상리 일대 부지를 보전관리 지역과 농림지역에서 도시관리계획용도지역·유원지 지역으로 변경했다. 그러나 이후 종합레저스포츠타운 조성사업은 흐지부지되며 더는 진전이 없었다. 종합레저스포츠타운 조성사업이 선산 발전의 원동력이 될 것으로 기대했던 지역민들의 희망도 사라져 갔다. 선산 주민들은 시군 통합 이후 선산군청이 폐쇄되면서 선산지역 인구가 절반이 줄었다. 노상리 일대는 한때 금오공과대학교가 이전해 오기로 했다가 무산됐다며 선산 발전의 유일한 희망이었던 종합레저스포츠타운 조성사업이 지지부진하면서 선산은 더욱 쇠퇴하고 있다고 주장했다. 이에 대해 구미시는 이 사업이 10여년 동안 여러 부서를 거치다 보니 현재 담당부서가 없는 상태가 됐다고 해명했다. 구미시 관계자는 사업 타당성을 검토한 뒤 다시 추진하는 방안을 찾아보겠다고 했다. ⓒ매일신문   .."
7,2019.01.07.,금오공대 30일까지 '김현주 작가 초대전',"김현주 작가의 작품 사진금오공대 제공 【구미뉴시스】박홍식 기자  국립 금오공과대학교총장 이상철가 올 해 첫 전시회로 김현주 작가의 초대전을 연다.  이번 초대전은 과일 파라다이스, 색, 향을 담다라는 주제로 730일까지 금오공대 갤러리에서 열린다. 과일을 모티브로 삼아 일상에서 벗어나는 행복한 상상을 화폭에 담았다.  작가는 상상의 세계인 파라다이스를 통해 관람객들이 잠시라도 근심과 걱정을 잊고 행복을 꿈꾸기를 희망했다.  동양화를 전공한 김 작가는 전통 진채 형식으로 작품을 표현했다.  전통 진채법은 작품의 바탕이 되는 깨끗하고 고운 비단을 나무 틀 위에 씌운 뒤, 교반수로 앞뒤를 수차례 덧칠하고 말려 자연 재료로 만든 안료를 사용한다.  부드럽고 두터우며 따뜻한 느낌을 나타내기 때문에 작가가 표현하는 파라다이스를 표현하는 데 효과적이다.         그는 신선한 과일을 한 입 베어 물었을 때의 싱그러움을 상상하며, 그 안에서 뿜어져 나오는 활기찬 에너지를 통해 스트레스와 걱정 속에 잠시 잊고 있던 행복이라는 감정을 되찾기 바란다고 밝혔다. 관람객들은 오는 10일 열리는 오프닝 리셉션과 17일 열리는 작가와의 대화 시간을 통해 작품에 대한 보다 자세한 이야기를 작가와 직접 나눌 수 있다.  한성대 예술학부 회화과동양화 전공를 졸업한 김 작가는 아트마이닝 공모전 우수상2017, 젊은 나래 청년 아티스트 공모전 특별상2016, 대한민국 창조문화예술대상 미술부문 최우수작가상2015을 비롯해 다수의 수상 경력이 있으며, 개인전 7회, 단체전 71회에 참여했다.  시민과 학생들을 위해 무료로 운영되고 있는 금오공대 갤러리는 월토요일일요일 및 공휴일 휴관 오전 10시부터 오후 6시까지 문을 연다.  6431 .  뉴시스 빅데이터  주가시세표 바로가기   네이버에서 뉴시스 채널 구독하기 저작권자ⓒ 공감언론 뉴시스통신사. 무단전재재배포 금지."
8,2019.01.07.,삼성전자 구미 네트워크사업부 4월까지 수원으로 이전한다,"제조기능·개발부서 통합 200명가량 옮길 듯…구미경제 타격 삼성전자 구미2사업장연합뉴스 자료사진     구미연합뉴스 박순기 기자  삼성전자 스마트시티구미사업장 일부 부서가 오는 4월까지 수원으로 이전한다.     7일 삼성전자에 따르면 글로벌 경쟁력 강화를 위해 스마트시티 네트워크사업부의 제조기능을 수원에 있는 디지털미디어시티로 통합한다.     네트워크사업부는 휴대전화 기지국의 네트워크 장비 생산 부서로 5 통신시대에 첨단기술이 집약된 차세대 장비를 만든다.      삼성전자 관계자는 올해 5 통신기술이 상용화됨에 따라 제조기능과 개발조직의 협업이 불가피하다며 중국 화웨이와의 치열한 경쟁이 예상되는 데다 경쟁력이 열세로 나와 통합하는 것이라고 했다.     이어 올해 1분기 안에 이전을 마무리할 방침이었으나 사업부서와 생산라인의 배치가 조금 늦어지고 있다고 덧붙였다.     네트워크사업부 전체 인원 400여명 중 몇 명이 이전할 것인지 정확히 밝히지 않았지만, 최소한 200명 이상의 제조인력이 자리를 옮기는 것으로 파악됐다.     네트워크사업부는 제조 관련 300명오퍼레이터 90명, 스태프 60명, 제조팀 150명 등과 지원팀 100명행정·구매·제품기술으로 구성돼 있다. 삼성전자, 5를 이야기하다바르셀로나연합뉴스 세계 최대 모바일 전시회 모바일 월드 콩그레스이하    2017 개막 하루 전 스페인 바르셀로나 카탈루냐 콩그레스 센터에서 열린 삼성 신제품 공개 행사에서 북미법인 팀 백스터      부사장이 5 라인업에 관해 설명하고 있다.     삼성전자 또 다른 관계자는 제조거점을 옮겨야 하므로 많은 인원이 이전할 수 있다면서 생산라인이 이전하는 것은 명백하고 일부 연구부서 등은 구미에 남을 것이라고 했다.     삼성전자는 무선사업모바일 중심인 스마트시티 인력이 총 9천700여명에 달해 네트워크사업부 이전이 지역경제에 큰 영향을 미치지 않을 것이라고 설명했다.     네트워크사업부의 구미지역 1차 협력업체는 3개사뿐이고 임가공 수주산업이어서 사별로 매출액의 3∼4에 불과하다.     10여곳인 2차 협력업체에도 당장 큰 영향을 주지 않는다는 입장이다.     그러나 시민과 지역 경제계가 느끼는 충격은 이보다 훨씬 크다.     당장 구미시 지방 세입에 타격이 있을 전망이다. 구미시가 기업으로부터 받은 2018년 지방소득세 2천739억원추산 가운데 삼성전자가 차지하는 비율이 약 60에 달하고 네트워크사업부는 이 가운데 10를 차지한다.     윤종호 구미시의원은 네트워크사업부가 이전하면 구미시 지방 세입이 최소한 100억∼200억원 줄어들 것이라며 지역경제에 미치는 파장이 매우 클 것이라고 우려했다.     경제계 한 관계자는 삼성이 외국으로 이전하는 것은 인건비 때문에 막을 수 없지만, 국내 이전은 막았어야 했다며 이미 늦은 감이 있고 현실적인 인센티브를 제시하지 못한 점은 아쉽다고 말했다. 삼성전자 구미1사업장연합뉴스 자료사진     임은기금오공대 교수 구미 삼성지키기 범시민운동본부 집행위원장은 기업 논리로 이전을 추진해 한계가 있지만, 물류비 부담 등을 시가 지원하는 방안을 강구해야 한다며 삼성전자도 대체 부서를 구미에 영입해 지역경제에 미치는 영향을 최소화해야 한다고 말했다.     .. 연합뉴스 채널 구독하고 스타벅스 커피 드세요 뭐 하고 놀까 흥   쇼미더뉴스 오늘 많이 본 뉴스영상"
